addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
전북특별자치도 정읍시 북면 보림1길 392,,37,0,A02,A0201,A02010700,1956440,12,2.01E+13,135905.5983,http://tong.visitkorea.or.kr/cms/resource/94/3365694_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/94/3365694_image3_1.JPG,Type3,126.9205021,35.5728517,6,2.02E+13,13,,남고서원
대구광역시 군위군 우보면 미성3길 66-7,,4,0,A02,A0201,A02010700,1958127,12,2.01E+13,89498.04081,http://tong.visitkorea.or.kr/cms/resource/77/3338377_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/77/3338377_image3_1.JPG,Type3,128.6668424,36.17008172,6,2.02E+13,9,,남곡서원
전북특별자치도 익산시 성당면,,37,0,A02,A0201,A02010700,1582602,12,2.01E+13,94277.74012,,,,126.9246994,36.0929731,6,2.02E+13,9,,남궁찬묘석상
강원특별자치도 홍천군 남면 남노일로,,32,0,A01,A0101,A01011800,127571,12,2.00E+13,121769.3911,http://tong.visitkorea.or.kr/cms/resource/51/1842051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1842051_image3_1.jpg,Type3,127.7598191,37.67261731,6,2.02E+13,16,,남노일 강변
강원특별자치도 홍천군 남면 남노일리,369,32,,A01,A0101,A01011800,3037190,12,2.02E+13,122362.9725,http://tong.visitkorea.or.kr/cms/resource/69/3037169_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3037169_image3_1.jpg,Type3,127.7607217,37.67798615,6,2.02E+13,16,,남노일강변유원지
충청남도 홍성군 서부면 남당리,,34,,A02,A0205,A02050600,3065226,12,2.02E+13,118447.1031,http://tong.visitkorea.or.kr/cms/resource/04/3065204_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/3065204_image3_1.jpg,Type3,126.4652511,36.54359686,6,2.02E+13,15,,남당 노을 전망대
충청남도 서천군 비인면 남당길63번길 23-6,,34,0,A02,A0203,A02030100,129348,12,2.01E+13,114205.1334,http://tong.visitkorea.or.kr/cms/resource/34/1961134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1961134_image3_1.jpg,Type3,126.6158889,36.17133105,6,2.02E+13,8,,남당리 행복마을
충청남도 홍성군 서부면 남당리,,34,0,A01,A0101,A01011400,228856,12,2.00E+13,117956.35,,,,126.4710062,36.53798372,6,2.02E+13,15,,남당항
충청남도 홍성군 서부면 남당항로 171,,34,,A02,A0205,A02050300,3345823,12,2.02E+13,117497.0235,,,,126.4761863,36.53776161,6,2.02E+13,15,,남당항 해양분수공원
충청남도 홍성군 서부면 남당리,,34,0,B02,B0201,B02011000,129054,12,2.01E+13,118224.046,http://tong.visitkorea.or.kr/cms/resource/19/3338019_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/3338019_image3_1.jpg,Type3,126.4676007,36.54814083,6,2.02E+13,15,,남당항어촌마을
서울특별시 중구 남대문시장길 16-17,,1,0,A02,A0203,A02030600,748018,12,2.01E+13,131277.9885,http://tong.visitkorea.or.kr/cms/resource/33/3082833_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/33/3082833_image3_1.png,Type3,126.9769047,37.55953281,6,2.02E+13,24,,남대문 갈치조림골목
인천광역시 옹진군 자월면 승봉리,,2,,A01,A0101,A01010500,3078305,12,2.02E+13,147393.7012,,,,126.3138564,37.16950808,6,2.02E+13,9,,남대문바위
강원특별자치도 양양군 양양읍 월리 553,,32,0,A01,A0101,A01011800,252571,12,2.01E+13,180528.1857,http://tong.visitkorea.or.kr/cms/resource/49/2746849_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2746849_image3_1.jpg,Type3,128.6128188,38.06536013,6,2.02E+13,7,,남대천
강원특별자치도 양양군 양양읍 조산리 86-4,,32,0,A01,A0101,A01010500,2710736,12,2.02E+13,184850.5745,http://tong.visitkorea.or.kr/cms/resource/29/2739129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2739129_image3_1.jpg,Type3,128.6397264,38.09841514,6,2.02E+13,7,033-670-2397,남대천 생태관찰로
강원특별자치도 강릉시 성산면 구산안길,,32,0,A01,A0101,A01011800,125748,12,2.00E+13,155993.7489,http://tong.visitkorea.or.kr/cms/resource/34/3047934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3047934_image3_1.jpg,Type3,128.8263881,37.71411611,6,2.02E+13,1,,남대천(강릉)
강원특별자치도 양양군 양양읍 조산리 86-7,,32,0,A01,A0101,A01010500,2788991,12,2.02E+13,184831.0044,,,,128.6398403,38.09818184,6,2.02E+13,7,,남대천연어생태공원
전라남도 광양시 중마청룡길 12,(중동),38,0,A04,A0401,A04010900,2717546,12,2.02E+13,181731.1131,http://tong.visitkorea.or.kr/cms/resource/24/3351024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3351024_image3_1.jpg,Type3,127.6989524,34.94066704,,2.02E+13,4,010-2547-9188,남도상회
전라남도 해남군 삼산면 민박촌길 44,,38,0,A02,A0201,A02010600,895327,12,2.01E+13,252666.3289,http://tong.visitkorea.or.kr/cms/resource/89/895489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/895489_image3_1.jpg,Type3,126.6057535,34.5093192,6,2.02E+13,23,,남도한옥민박마을
부산광역시 동구 중앙대로 206,,6,0,A02,A0203,A02030400,1846830,12,2.01E+13,196337.3604,http://tong.visitkorea.or.kr/cms/resource/78/3070878_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/3070878_image3_1.JPG,Type3,129.0424332,35.11527152,6,2.02E+13,5,,남도해양열차 S-트레인(S-train)
인천광역시 남동구 남동대로 263 (논현동),,2,0,A02,A0202,A02020700,2768092,12,2.02E+13,134355.1921,,,,126.6997148,37.408326,6,2.02E+13,4,,남동공단근린공원
경상북도 경산시 계양동,466,35,,A02,A0202,A02020700,3001887,12,2.02E+13,118343.4717,http://tong.visitkorea.or.kr/cms/resource/30/3038730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/3038730_image3_1.jpg,Type3,128.7434259,35.82624156,6,2.02E+13,1,,남매공원
경상북도 경산시 계양동,,35,0,A01,A0101,A01011800,2780010,12,2.02E+13,118661.3338,http://tong.visitkorea.or.kr/cms/resource/52/2795252_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2795252_image2_1.jpg,Type3,128.7467256,35.82484178,6,2.02E+13,1,,남매지
충청남도 태안군 남면 달산포로 311,,34,,A01,A0101,A01010500,3067935,12,2.02E+13,133672.6742,http://tong.visitkorea.or.kr/cms/resource/33/3067933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3067933_image3_1.jpg,Type3,126.2981322,36.67176536,6,2.02E+13,14,,남면 벚꽃길
강원특별자치도 인제군 남면 신남로30번길 28,,32,,A02,A0202,A02020700,3038715,12,2.02E+13,156266.8154,http://tong.visitkorea.or.kr/cms/resource/08/3038708_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3038708_image3_1.jpg,Type3,128.0807562,37.96534488,6,2.02E+13,10,,남면생활체육공원
전북특별자치도 부안군 부안읍 남문안길 10,,37,0,A02,A0201,A02010900,250308,12,2.01E+13,133099.4649,http://tong.visitkorea.or.kr/cms/resource/80/3359280_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/80/3359280_image3_1.JPG,Type3,126.7349563,35.73082503,6,2.02E+13,6,,남문안당산
전라남도 순천시 중앙로 93 (영동),,38,,A02,A0202,A02020700,3062279,12,2.02E+13,182197.0766,http://tong.visitkorea.or.kr/cms/resource/78/3062278_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/3062278_image3_1.jpg,Type3,127.4831988,34.9539396,6,2.02E+13,11,,남문터광장
전라남도 강진군 군동면 풍동1길 24-13,,38,0,A02,A0201,A02010800,2714792,12,2.02E+13,229258.1918,,,,126.8554698,34.65318774,6,2.02E+13,1,,남미륵사
경상북도 포항시 북구 흥해읍,,35,0,A02,A0201,A02010200,127235,12,2.00E+13,147534.0065,http://tong.visitkorea.or.kr/cms/resource/97/3411097_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3411097_image3_1.jpg,Type3,129.3495674,36.10650459,6,2.02E+13,23,,남미질부성
