addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,dist,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title
서울특별시 송파구 양재대로 932,(가락동),1,,A04,A0401,A04010200,2757640,38,20211015194212,14028.298531894428,,,,127.1110192841,37.4961564700,6,20240717220132,18,,가락수산시장
경기도 양주시 광적면 가납리 738-29,,31,,A04,A0401,A04010200,2748296,38,20210924015015,28345.384696037952,http://tong.visitkorea.or.kr/cms/resource/71/2748271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2748271_image2_1.jpg,Type3,126.9841492836,37.8238327341,6,20240605092301,18,,가래비시장(가납시장)
서울특별시 구로구 우마3길 19,,1,,A04,A0401,A04010200,2758198,38,20211018232131,12642.31586855892,,,,126.8893759759,37.4817874979,6,20241216111607,7,,가리봉시장
서울특별시 강남구 테헤란로105 13층,,1,,A04,A0401,A04011000,2918688,38,20221030153321,8797.360741978178,http://tong.visitkorea.or.kr/cms/resource/44/2879844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2879844_image3_1.jpg,Type3,127.0285433827,37.4987019129,6,20240423231653,1,,가미성형외과
서울특별시 송파구 충민로66 2층,,1,,A04,A0401,A04011000,2924584,38,20221031094544,16249.459196389354,,,,127.1249768726,37.4776672007,6,20240424112712,18,,가버 현대가든파이브
서울특별시 중구 장충단로13길 20,지하1층,1,,A04,A0401,A04011000,2905752,38,20221031175712,2317.985349356979,http://tong.visitkorea.or.kr/cms/resource/04/2889704_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2889704_image3_1.jpg,Type3,127.0076821872,37.5687878415,6,20240323175446,24,,가버 현대동대문
경상북도 문경시 가은읍 대야로 2475,,35,,A04,A0401,A04010200,2756644,38,20211013233233,140317.2638215516,,,,128.0619048644,36.6468411490,6,20240717220143,7,,가은아자개장터
경상남도 창원시 성산구 대정로35번길 4-1,(가음동),36,,A04,A0401,A04010200,2783811,38,20211130231944,303222.7722539421,http://tong.visitkorea.or.kr/cms/resource/11/2799911_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2799911_image2_1.JPG,Type3,128.6981523904,35.2078909442,6,20240708091359,16,,가음정시장
경기도 김포시 고촌읍 아라육로152번길100,,31,,A04,A0401,A04011000,2927087,38,20221031144219,17747.370780611443,,,,126.7852461144,37.5972888829,6,20240423155215,8,,가이거
인천광역시 서구 장고개로337번길 18-19,(가좌동),2,,A04,A0401,A04010200,2768173,38,20211104200341,27762.589051320356,http://tong.visitkorea.or.kr/cms/resource/54/2781354_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2781354_image2_1.jpg,Type3,126.6834110718,37.4941962868,6,20240719155711,7,,가좌시장
경기도 가평군 가평읍 장터2길 10,,31,,A04,A0401,A04010200,132785,38,20070508090000,55582.093412468115,,,,127.5149062186,37.8298417247,6,20240902092215,1,가평군청 031-580-2114,가평 잣고을 전통시장
경기도 가평군 조종면 현창로44번길 14,,31,,A04,A0401,A04010100,132786,38,20070508090000,42936.40894766023,http://tong.visitkorea.or.kr/cms/resource/62/1787162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1787162_image3_1.jpg,Type3,127.3489299800,37.8196343032,6,20240827105511,1,031-585-1014,"가평 현리5일장 (4, 9일)"
경기도 가평군 가평읍 장터2길 10,,31,,A04,A0401,A04010100,131982,38,20020417090000,55575.49363447923,http://tong.visitkorea.or.kr/cms/resource/13/2364413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2364413_image3_1.jpg,Type3,127.5148701128,37.8297750647,6,20240528143909,1,,"가평5일장 (5, 10일)"
서울특별시 마포구 월드컵로23길 20 망원빌,4층,1,,A04,A0401,A04010600,2989027,38,20230522181559,6690.246532486001,http://tong.visitkorea.or.kr/cms/resource/16/2989016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2989016_image3_1.jpg,Type3,126.9077277407,37.5570179737,6,20230719152427,13,,간격 드로잉스페이스
인천광역시 남동구 백범로 312-1,(간석동),2,,A04,A0401,A04010200,2766259,38,20211102184528,26359.58803942371,,,,126.7153756657,37.4639420354,6,20240930111417,4,,간석자유시장
충청북도 음성군 감곡면 장감로132번길 22,,33,,A04,A0401,A04010100,132406,38,20040223090000,76909.03659018861,,,,127.6391460878,37.1182042275,6,20241127153027,6,,"감곡장 / 감곡시장 (3, 8일)"
부산광역시 남구 감만동 171-2,,6,,A04,A0401,A04010200,2788346,38,20211208020627,330074.8316470461,,,,129.0824213919,35.1166137767,6,20240717215737,4,,감만시장
부산광역시 사상구 새벽로168번길 21-11,(감전동),6,,A04,A0401,A04010200,2785609,38,20211203185344,321549.12219039013,http://tong.visitkorea.or.kr/cms/resource/46/2790946_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/46/2790946_image2_1.JPG,Type3,128.9845760414,35.1563630778,6,20240722101756,9,,감전제일상가시장
경상북도 경주시 감포읍 감포로 115,,35,,A04,A0401,A04010100,2756602,38,20211013231318,297588.9427172795,http://tong.visitkorea.or.kr/cms/resource/28/2757128_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2757128_image2_1.jpg,Type3,129.5020460934,35.8041527624,6,20240527165810,2,,"감포공설시장(3, 8일)"
충청남도 논산시 계백로105번길 8-4,,34,,A04,A0401,A04010100,2913835,38,20221121151738,156855.58420537302,http://tong.visitkorea.or.kr/cms/resource/24/2913824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2913824_image3_1.jpg,Type3,127.0129759676,36.1555869215,6,20240828164804,3,,강경대흥시장
충청남도 논산시 강경읍 옥녀봉로27번길 30-3,,34,,A04,A0401,A04010200,132519,38,20031117090000,156393.7450535098,,,,127.0153645321,36.1597837058,6,20241204130739,3,041-745-1985,강경젓갈시장
경상북도 영덕군 강구면 강구시장1길 8-1,(강구면),35,,A04,A0401,A04010100,132114,38,20021126090000,249998.12371156027,http://tong.visitkorea.or.kr/cms/resource/38/1801838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1801838_image3_1.jpg,Type3,129.3613142643,36.3684417821,6,20230322092721,12,054-730-6233,"강구장 (3, 8일)"
서울특별시 서초구 신반포로 194,,1,,A04,A0401,A04010600,132201,38,20031117090000,7394.69029527379,,,,127.0071923683,37.5050868999,6,20240709142807,15,02-533-2489,강남고속터미널 혼수상가
경기도 부천시 원미구 옥산로154번길 20 (도당동),,31,,A04,A0401,A04010200,2781673,38,20211126204741,19057.723047387408,http://tong.visitkorea.or.kr/cms/resource/98/2781998_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/98/2781998_image2_1.png,Type3,126.7813212204,37.5072742799,6,20241202140025,11,,강남시장(부천)
서울특별시 서초구 강남대로 423 (서초동),,1,,A04,A0401,A04011000,3306136,38,20240202165540,8534.605550214128,http://tong.visitkorea.or.kr/cms/resource/33/3313933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3313933_image3_1.jpg,Type3,127.0261602197,37.5003683433,6,20240621155051,15,,강남역데이원의원
서울특별시 강남구 강남대로160길 50 (신사동),,1,,A04,A0401,A04011000,3305292,38,20240202161127,6453.968453804048,http://tong.visitkorea.or.kr/cms/resource/62/3312762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3312762_image3_1.jpg,Type3,127.0226321932,37.5205048309,6,20240621111824,1,,강남중고명품 아마레스
서울특별시 서초구 강남대로 423한승빌딩 7층,,1,,A04,A0401,A04011000,2893674,38,20221030152228,8534.605550214128,,,,127.0261602197,37.5003683433,6,20240323131338,15,,강남테마피부과의원
서울특별시 강남구 강남대로 428 (역삼동),,1,,A04,A0401,A04011000,3305948,38,20240202165908,8513.073920913072,http://tong.visitkorea.or.kr/cms/resource/57/3313557_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3313557_image3_1.jpg,Type3,127.0268406981,37.5008766304,6,20240621155219,1,,강남포도여성의원
서울특별시 강동구 천호대로1084,,1,,A04,A0401,A04011000,2916126,38,20221031141712,13870.332935357414,http://tong.visitkorea.or.kr/cms/resource/91/2878891_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2878891_image3_1.jpg,Type3,127.1321440179,37.5356244907,6,20240423231810,2,,강동역점JDX
강원특별자치도 강릉시 유산로 60 (유산동),,32,,A04,A0401,A04010200,1756581,38,20121123230524,173178.37342953862,http://tong.visitkorea.or.kr/cms/resource/70/3378370_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/70/3378370_image3_1.JPG,Type3,128.9182652483,37.7367152805,6,20241002144344,1,,강릉 농산물도매시장
강원특별자치도 강릉시 옥천로 48,(옥천동),32,,A04,A0401,A04010200,132772,38,20070424090000,171930.5098408114,http://tong.visitkorea.or.kr/cms/resource/12/3029812_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/3029812_image3_1.jpg,Type3,128.9007299929,37.7601039005,6,20240617101656,1,,강릉 동부시장
강원특별자치도 강릉시 임영로155번길 6,(용강동),32,,A04,A0401,A04010200,132773,38,20070424090000,170990.92492367534,http://tong.visitkorea.or.kr/cms/resource/52/3069552_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3069552_image3_1.jpg,Type3,128.8908560377,37.7550709566,6,20240826101155,1,033-648-9136,강릉 서부시장
강원특별자치도 강릉시 금성로22번길 8,,32,,A04,A0401,A04011000,2930356,38,20221031102749,171596.9559609237,,,,128.8977970946,37.7545850370,6,20240323171907,1,,강릉 조이너스
강원특별자치도 강릉시 주문진읍 시장길 38,(주문진읍),32,,A04,A0401,A04010200,132774,38,20070424090000,167989.7485017454,http://tong.visitkorea.or.kr/cms/resource/90/1162090_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/1162090_image3_1.jpg,Type3,128.8277936182,37.8912122986,6,20240528132711,1,033-661-7302,강릉 주문진수산시장
강원특별자치도 강릉시 구시장길 8-1,,32,,A04,A0401,A04010200,132775,38,20070502090000,167912.6166066444,http://tong.visitkorea.or.kr/cms/resource/80/3016180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3016180_image3_1.jpg,Type3,128.8268798086,37.8913067144,6,20240828093744,1,,강릉 주문진종합시장
강원특별자치도 강릉시 금성로 21,(성남동),32,,A04,A0401,A04010200,132771,38,20070423090000,171666.07933338967,,,,128.8986609221,37.7540517822,6,20241128153357,1,033-648-2285,강릉 중앙시장
강원특별자치도 강릉시 옥가로50번길 7,,32,,A04,A0401,A04010900,2029545,38,20150917181159,171971.66789166516,,,,128.9011021629,37.7607093929,6,20240925130754,1,,강릉교동건어물
강원특별자치도 강릉시 금성로 53-1,,32,,A04,A0401,A04011000,2908698,38,20221031094722,171369.5052982414,http://tong.visitkorea.or.kr/cms/resource/22/2882922_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2882922_image3_1.jpg,Type3,128.8955945921,37.7520963928,6,20240422225447,1,,강릉나이키
강원특별자치도 강릉시 제방길 170 (옥천동),,32,,A04,A0401,A04010100,3069503,38,20231128141422,172373.16505172462,http://tong.visitkorea.or.kr/cms/resource/63/3050663_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/3050663_image3_1.jpg,Type3,128.9061740327,37.7573376597,6,20241113113237,1,,강릉농산물새벽시장
강원특별자치도 강릉시 창해로14번길 55-21,(견소동),32,,A04,A0401,A04010600,2775527,38,20211118003301,176654.2654637008,,,,128.9527055567,37.7701398652,6,20240529144959,1,,강릉항회센터
서울특별시 강서구 발산로 40,(외발산동),1,,A04,A0401,A04010200,2741626,38,20210908231316,14390.034083224456,http://tong.visitkorea.or.kr/cms/resource/31/2779731_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2779731_image2_1.jpg,Type3,126.8208190977,37.5535557140,6,20240516142102,4,,강서농산물도매시장
강원특별자치도 원주시 지정면 구재로 216,,32,,A04,A0401,A04011200,513254,38,20080314233600,74949.27676406626,http://tong.visitkorea.or.kr/cms/resource/87/446987_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/446987_image3_1.jpg,Type3,127.7990540044,37.4032492434,6,20241017160853,9,,강윤정프로샵(오크점)
전라남도 강진군 강진읍 시장길 17-14,,38,,A04,A0401,A04010200,2760860,38,20211021231934,325542.5996013795,,,,126.7741522229,34.6403711598,6,20240801160843,1,,강진상설시장
전라남도 강진군 강진읍 시장길 17-14,,38,,A04,A0401,A04010100,132051,38,20020423090000,325548.32191022317,http://tong.visitkorea.or.kr/cms/resource/44/1971544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1971544_image3_1.jpg,Type3,126.7741772220,34.6403183885,6,20241119105939,1,061-433-5513,"강진시장  (4, 9일)"
경기도 화성시 송산면 화성로 515,,31,,A04,A0401,A04010600,2782805,38,20211129224853,44800.29316910168,http://tong.visitkorea.or.kr/cms/resource/00/2783000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2783000_image2_1.jpg,Type3,126.7458826514,37.2117496095,6,20240709101112,31,,강추낚시
인천광역시 강화군 강화읍 강화대로 335,,2,,A04,A0401,A04010600,1177090,38,20110119020457,47563.22128508631,http://tong.visitkorea.or.kr/cms/resource/72/1163172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1163172_image3_1.jpg,Type3,126.4924882782,37.7421168236,6,20241018135806,1,032-933-8913,강화 인삼센터
인천광역시 강화군 강화읍 강화대로 429,(강화읍),2,,A04,A0401,A04010200,1178052,38,20110120013428,48588.74920645169,http://tong.visitkorea.or.kr/cms/resource/64/3350664_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/64/3350664_image3_1.JPG,Type3,126.4835250274,37.7486936757,6,20241021094733,1,032-933-7104,강화 중앙시장
인천광역시 강화군 강화읍 중앙로 17-9,,2,,A04,A0401,A04010200,1039977,38,20100609192025,47503.25205182943,http://tong.visitkorea.or.kr/cms/resource/17/1162117_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1162117_image3_1.jpg,Type3,126.4928438212,37.7414252440,6,20240527142926,1,"032-930-7042,3",강화 풍물시장
인천광역시 강화군 교동면 교동남로 22,,2,,A04,A0401,A04010100,3061180,38,20231128161102,66708.98367850247,http://tong.visitkorea.or.kr/cms/resource/42/3000942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/3000942_image3_1.jpg,Type3,126.2799011344,37.7813973948,6,20240828161700,1,,강화도파머스마켓
인천광역시 강화군 내가면 해안서로 899-2,,2,,A04,A0401,A04010900,1249666,38,20110404224707,55594.701161067795,http://tong.visitkorea.or.kr/cms/resource/82/1946482_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/1946482_image3_1.jpg,Type3,126.3784665487,37.7007946382,6,20241129095031,1,032-933-2497,강화젓갈
부산광역시 부산진구 냉정로 227-1,(개금동),6,,A04,A0401,A04010200,2788455,38,20211208024743,324016.84203440364,,,,129.0248087908,35.1512116183,6,20230405102907,7,,개금골목시장
서울특별시 구로구 개봉로17길 34,(개봉동),1,,A04,A0401,A04010200,2758193,38,20211018231655,14171.505338272695,,,,126.8541039069,37.4918523671,6,20240613110408,7,,개봉중앙시장
경상북도 경주시 하동공예촌길 78,(하동),35,,A04,A0401,A04010700,1972411,38,20141210225308,284949.7322202586,http://tong.visitkorea.or.kr/cms/resource/01/1968701_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1968701_image3_1.jpg,Type3,129.3107239191,35.8048434931,6,20230829113625,2,054-772-0130,갤러리 가람
경기도 수원시 영통구 광교중앙로 124 갤러리아 광교,,31,,A04,A0401,A04010300,2843518,38,20220824151855,32138.45413700296,http://tong.visitkorea.or.kr/cms/resource/89/2843489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2843489_image3_1.jpg,Type3,127.0572801105,37.2853549456,6,20241205135752,13,,갤러리아 광교 파사쥬
경상남도 진주시 진주대로 1095,,36,,A04,A0401,A04011000,2909297,38,20221030214226,280859.92716501484,http://tong.visitkorea.or.kr/cms/resource/03/2886303_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2886303_image3_1.jpg,Type3,128.0823426858,35.1967505581,6,20240323144009,13,,갤러리아 진주점
서울특별시 강남구 압구정로 407 (압구정동) 갤러리아백화점,,1,,A04,A0401,A04011000,2931725,38,20221030221207,6991.66986020553,http://tong.visitkorea.or.kr/cms/resource/07/2889307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2889307_image3_1.jpg,Type3,127.0418357887,37.5279681978,6,20240323102740,1,,갤러리아명품관
서울특별시 강남구 압구정로 343 갤러리아백화점,,1,,A04,A0401,A04011000,2911893,38,20221030215521,6831.570323993278,http://tong.visitkorea.or.kr/cms/resource/33/2888233_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2888233_image3_1.jpg,Type3,127.0400692668,37.5285292127,6,20240323095213,1,,갤러리아명품관 WEST
서울특별시 강남구 압구정로 343,,1,,A04,A0401,A04010300,273772,38,20040320024611,6834.085216872732,,,,127.0400442707,37.5284708848,6,20240830095929,1,,갤러리아백화점 명품관
충청남도 천안시 서북구 공원로 227,,34,,A04,A0401,A04010300,132383,38,20050126090000,85939.79629347815,,,,127.1047142548,36.8005478835,6,20240610094358,12,041-559-9114,갤러리아백화점 센터시티점
대전광역시 서구 대덕대로 211,,3,,A04,A0401,A04010300,132672,38,20061101090000,139569.58878173464,,,,127.3782574818,36.3518847832,6,20240621152407,3,042-480-5000,갤러리아백화점 타임월드점
대전광역시 서구 대덕대로 211,,3,,A04,A0401,A04011000,2911526,38,20221030222535,139551.79655490906,,,,127.3781824843,36.3520347639,6,20240323105559,3,,갤러리아백화점 타임월드점
서울특별시 강남구 도곡로 415,,1,,A04,A0401,A04011000,2927684,38,20221031210528,10277.667709177558,http://tong.visitkorea.or.kr/cms/resource/35/2889035_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/2889035_image3_1.jpg,Type3,127.0559964710,37.4975969789,6,20240323174356,1,,갤러리안경 대치
경기도 파주시 회동길 390,,31,,A04,A0401,A04011000,2926402,38,20221031160440,30492.09404522142,,,,126.6937760801,37.7178732145,6,20240423194559,27,,갤러리어클락
서울특별시 강남구 논현로159길 66 (신사동),,1,,A04,A0401,A04011000,2901673,38,20221031110542,6375.061385567007,http://tong.visitkorea.or.kr/cms/resource/69/2879669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2879669_image3_1.jpg,Type3,127.0231293374,37.5216491514,6,20240323200138,1,,갤러리에이엠 가로수
부산광역시 기장군 기장군 기장해안로 147,,6,,A04,A0401,A04011000,2903693,38,20221031095748,330021.08702598745,http://tong.visitkorea.or.kr/cms/resource/14/2885214_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2885214_image3_1.jpg,Type3,129.2128079785,35.1922521684,6,20240423221336,3,,갤럭시
서울특별시 중구 장충단로13길 20 (을지로6가)6층,,1,,A04,A0401,A04011000,3306920,38,20240202143728,2317.985349356979,http://tong.visitkorea.or.kr/cms/resource/00/3313500_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/3313500_image3_1.jpg,Type3,127.0076821872,37.5687878415,6,20240628095039,24,,갤럭시
경기도 성남시 분당구 황새울로360번길 42,,31,,A04,A0401,A04011000,2918625,38,20221030194613,23985.33678198656,http://tong.visitkorea.or.kr/cms/resource/27/2881727_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2881727_image3_1.jpg,Type3,127.1237157260,37.3847946157,6,20240323134704,12,,갤럭시 AK 분당점
경기도 수원시 팔달구 덕영대로 924,,31,,A04,A0401,A04011000,2924770,38,20221031154540,33606.58938494695,http://tong.visitkorea.or.kr/cms/resource/90/2882190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/2882190_image3_1.jpg,Type3,127.0006857844,37.2661006090,6,20240323201322,13,,갤럭시 AK 수원점
대전광역시 서구 대덕대로 211,,3,,A04,A0401,A04011000,2926580,38,20221030203545,139551.79655490906,http://tong.visitkorea.or.kr/cms/resource/65/2883665_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2883665_image3_1.jpg,Type3,127.3781824843,36.3520347639,6,20240323144004,3,,갤럭시 갤러리아 대전점
경기도 고양시 일산서구 호수로 817 (대화동),,31,,A04,A0401,A04011000,3305424,38,20240201170711,23282.972563848984,http://tong.visitkorea.or.kr/cms/resource/70/3312870_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3312870_image3_1.jpg,Type3,126.7514777471,37.6686077579,6,20240621104912,2,,갤럭시 라이프스타일
서울특별시 강남구 도곡로 401,,1,,A04,A0401,A04011000,2925676,38,20221030224120,10203.828404575383,http://tong.visitkorea.or.kr/cms/resource/63/2890363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2890363_image3_1.jpg,Type3,127.0534550587,37.4967859168,6,20240323144705,1,,갤럭시 롯데 강남점
서울특별시 관악구 봉천로 209,,1,,A04,A0401,A04011000,2926574,38,20221030193238,10007.728071410878,http://tong.visitkorea.or.kr/cms/resource/73/2880473_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2880473_image3_1.jpg,Type3,126.9249974851,37.4905482278,6,20240323085818,5,,갤럭시 롯데 관악점
부산광역시 중구 중앙대로 2,,6,,A04,A0401,A04011000,2917484,38,20221030214116,329480.91405510006,http://tong.visitkorea.or.kr/cms/resource/88/2885788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2885788_image3_1.jpg,Type3,129.0367814147,35.0983538674,6,20240323110551,15,,갤럭시 롯데 광복점
서울특별시 강서구 하늘길 38,,1,,A04,A0401,A04011000,2922404,38,20221030223605,15882.412005255374,,,,126.8029675746,37.5668621822,6,20240323105809,4,,갤럭시 롯데 김포점
서울특별시 노원구 동일로 1414,,1,,A04,A0401,A04011000,2917614,38,20221030223516,11969.56180004474,,,,127.0614081608,37.6553315254,6,20240323132448,9,,갤럭시 롯데 노원점
서울특별시 강북구 도봉로 62,,1,,A04,A0401,A04011000,2926576,38,20221030234553,6721.474737047351,,,,127.0305315802,37.6146468109,6,20240323105619,3,,갤럭시 롯데 미아점
서울특별시 중구 을지로 30,,1,,A04,A0401,A04011000,2922431,38,20221030223629,345.0421346557183,http://tong.visitkorea.or.kr/cms/resource/87/2890187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2890187_image3_1.jpg,Type3,126.9810458210,37.5654016461,6,20240323124027,24,,갤럭시 롯데 본점
경기도 성남시 분당구 황새울로200번길 45 4층,,31,,A04,A0401,A04011000,2918630,38,20221031005501,24163.89757755824,http://tong.visitkorea.or.kr/cms/resource/58/2881758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2881758_image3_1.jpg,Type3,127.1143334228,37.3785007322,6,20240323201416,12,,갤럭시 롯데 분당점
부산광역시 해운대구 센텀남대로 59 6층,,6,,A04,A0401,A04011000,2917370,38,20221030173206,327719.99496233795,http://tong.visitkorea.or.kr/cms/resource/91/2885591_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2885591_image3_1.jpg,Type3,129.1310962550,35.1698920451,6,20240323093834,16,,갤럭시 롯데 센텀시티점
서울특별시 광진구 능동로 92,,1,,A04,A0401,A04011000,2918406,38,20221030181101,8610.57198051013,http://tong.visitkorea.or.kr/cms/resource/21/2878821_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2878821_image3_1.jpg,Type3,127.0712300203,37.5390535504,6,20240323105140,6,,갤럭시 롯데 스타시티점
경기도 안산시 단원구 고잔1길 12,,31,,A04,A0401,A04011000,2903218,38,20221030195438,30719.191113671513,http://tong.visitkorea.or.kr/cms/resource/99/2881999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2881999_image3_1.jpg,Type3,126.8345133215,37.3180555223,6,20240323093215,15,,갤럭시 롯데 안산점
인천광역시 미추홀구 연남로 35,,2,,A04,A0401,A04011000,2922966,38,20221101093855,28509.90831519931,http://tong.visitkorea.or.kr/cms/resource/61/2882761_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2882761_image3_1.jpg,Type3,126.7023441253,37.4422082182,6,20240324143701,3,,갤럭시 롯데 인천터미널점
서울특별시 송파구 올림픽로 240 5층,,1,,A04,A0401,A04011000,2917595,38,20221030185217,12047.914382554172,http://tong.visitkorea.or.kr/cms/resource/91/2879291_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2879291_image3_1.jpg,Type3,127.0976311526,37.5123821225,6,20240323131824,18,,갤럭시 롯데 잠실점
